ID,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous
A10400,58,management,divorced,university.degree,no,yes,no,cellular,nov,mon,48,1,999,0
A10401,36,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,mon,280,1,999,0
A10402,56,blue-collar,divorced,basic.4y,no,yes,no,telephone,jun,wed,378,4,999,0
A10403,42,admin.,single,university.degree,no,yes,no,telephone,may,mon,422,5,999,0
A10404,49,management,married,university.degree,no,no,no,telephone,jun,mon,202,1,999,0
A10405,36,unemployed,single,basic.4y,unknown,no,no,telephone,may,fri,143,1,999,0
A10406,40,admin.,married,professional.course,no,no,yes,telephone,may,fri,148,1,999,0
A10407,42,services,married,high.school,no,yes,yes,telephone,apr,fri,73,1,999,1
A10408,36,technician,single,professional.course,no,no,yes,telephone,may,mon,114,2,999,0
A10409,41,technician,married,professional.course,no,no,no,cellular,nov,fri,407,4,999,0
A10410,29,blue-collar,married,basic.9y,no,no,yes,cellular,may,wed,837,1,999,0
A10411,41,technician,single,university.degree,unknown,no,no,telephone,may,tue,160,3,999,0
A10412,27,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,297,3,999,0
A10413,63,retired,divorced,university.degree,no,yes,yes,cellular,jul,thu,146,1,999,1
A10414,52,services,married,basic.9y,unknown,yes,yes,cellular,aug,thu,110,5,999,0
A10415,18,student,single,unknown,no,yes,no,cellular,may,thu,183,1,7,2
A10416,38,admin.,married,high.school,no,no,no,telephone,may,tue,112,4,999,0
A10417,36,technician,married,university.degree,no,no,no,telephone,jun,tue,181,1,999,0
A10418,34,admin.,married,university.degree,no,yes,no,cellular,aug,mon,227,2,999,0
A10419,28,unemployed,married,high.school,unknown,no,no,cellular,may,tue,216,1,999,1
A10420,40,technician,married,professional.course,no,yes,no,cellular,apr,thu,580,2,2,1
A10421,31,blue-collar,single,unknown,no,no,no,telephone,may,thu,735,1,999,0
A10422,29,admin.,married,high.school,no,yes,no,telephone,may,fri,44,2,999,0
A10423,54,admin.,divorced,professional.course,no,yes,no,cellular,may,tue,81,1,999,1
A10424,48,technician,divorced,professional.course,no,yes,no,cellular,jul,tue,360,4,999,0
A10425,52,technician,married,professional.course,no,no,no,cellular,jul,fri,221,2,999,0
A10426,43,blue-collar,married,high.school,unknown,yes,no,cellular,jul,mon,245,1,999,0
A10427,40,admin.,single,university.degree,no,no,no,telephone,may,wed,244,3,999,0
A10428,23,technician,single,professional.course,no,yes,no,cellular,nov,thu,116,5,9,2
A10429,32,blue-collar,married,basic.9y,unknown,no,no,telephone,may,thu,128,3,999,0
A10430,38,admin.,single,basic.9y,no,yes,yes,cellular,nov,mon,501,2,999,0
A10431,45,technician,married,university.degree,no,yes,no,telephone,jun,tue,189,1,999,0
A10432,48,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,607,1,999,0
A10433,38,management,divorced,university.degree,no,no,yes,cellular,apr,mon,72,1,999,1
A10434,32,admin.,single,high.school,no,no,yes,cellular,may,fri,284,15,999,0
A10435,48,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,241,2,999,0
A10436,38,admin.,single,university.degree,unknown,yes,no,telephone,may,thu,35,1,999,0
A10437,30,services,married,high.school,no,yes,no,cellular,jul,tue,24,26,999,0
A10438,37,blue-collar,single,professional.course,no,no,no,telephone,may,mon,128,1,999,0
A10439,58,admin.,married,high.school,no,no,yes,telephone,may,wed,152,2,999,0
A10440,39,admin.,married,high.school,no,yes,no,cellular,jun,tue,165,2,999,1
A10441,49,services,divorced,basic.9y,no,no,no,telephone,may,mon,134,2,999,0
A10442,58,admin.,married,high.school,no,yes,no,cellular,aug,thu,107,1,999,0
A10443,55,admin.,married,university.degree,no,no,no,cellular,aug,wed,54,6,999,0
A10444,33,technician,married,high.school,no,no,no,cellular,aug,fri,108,1,999,0
A10445,33,entrepreneur,married,university.degree,no,yes,no,cellular,aug,mon,59,7,999,0
A10446,28,services,single,high.school,no,yes,no,cellular,jul,wed,85,1,999,0
A10447,38,blue-collar,unknown,high.school,no,no,no,cellular,may,wed,311,1,6,1
A10448,34,technician,divorced,professional.course,no,no,no,cellular,may,fri,64,4,999,0
A10449,32,admin.,single,university.degree,no,yes,no,cellular,apr,thu,386,2,999,0
A10450,56,retired,married,basic.6y,no,yes,no,cellular,jul,tue,509,1,999,0
A10451,33,self-employed,married,basic.9y,no,no,no,telephone,may,fri,100,4,999,0
A10452,30,blue-collar,single,high.school,no,no,no,telephone,may,fri,76,2,999,0
A10453,49,management,divorced,university.degree,no,no,no,cellular,jul,thu,144,5,999,0
A10454,33,technician,married,professional.course,no,no,no,cellular,aug,tue,129,4,999,0
A10455,34,admin.,single,university.degree,unknown,no,yes,cellular,aug,mon,103,3,999,0
A10456,40,entrepreneur,married,basic.9y,no,no,no,cellular,apr,fri,75,1,999,0
A10457,45,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,tue,220,3,999,0
A10458,35,technician,single,basic.6y,no,unknown,unknown,telephone,may,thu,332,2,999,0
A10459,42,management,married,university.degree,no,no,no,telephone,may,mon,64,1,999,0
A10460,46,management,married,university.degree,no,yes,yes,cellular,may,thu,84,3,999,1
A10461,30,admin.,married,high.school,no,yes,no,cellular,jul,fri,53,6,999,0
A10462,33,admin.,single,university.degree,no,yes,yes,cellular,aug,wed,102,1,999,0
A10463,29,admin.,single,high.school,no,no,no,telephone,jun,wed,211,1,999,0
A10464,54,technician,divorced,professional.course,no,no,no,telephone,may,tue,182,1,999,0
A10465,52,services,married,basic.6y,no,no,yes,cellular,apr,mon,44,2,999,2
A10466,36,admin.,married,high.school,no,yes,no,cellular,sep,thu,192,1,999,0
A10467,20,student,single,high.school,no,no,no,cellular,jul,wed,74,1,999,0
A10468,46,management,married,university.degree,no,yes,no,cellular,nov,thu,466,1,999,0
A10469,39,blue-collar,married,basic.4y,no,yes,no,cellular,apr,mon,421,4,999,0
A10470,46,services,divorced,high.school,no,no,no,cellular,apr,mon,211,2,999,1
A10471,39,housemaid,married,basic.4y,no,yes,yes,cellular,aug,fri,215,1,999,0
A10472,46,technician,married,professional.course,no,yes,no,cellular,aug,fri,182,6,999,1
A10473,30,technician,single,professional.course,no,no,no,cellular,jul,tue,259,1,999,0
A10474,45,admin.,married,basic.9y,no,yes,no,cellular,nov,mon,446,3,999,0
A10475,53,technician,married,professional.course,unknown,yes,no,cellular,aug,thu,158,8,999,0
A10476,42,technician,single,university.degree,no,yes,no,cellular,aug,tue,578,2,999,0
A10477,27,admin.,single,unknown,no,yes,no,cellular,mar,mon,247,3,6,2
A10478,38,services,single,basic.9y,no,no,no,cellular,may,tue,114,1,999,0
A10479,54,self-employed,married,university.degree,no,no,yes,cellular,may,tue,388,1,999,0
A10480,23,student,single,high.school,no,no,no,telephone,nov,mon,105,2,999,0
A10481,36,blue-collar,single,basic.9y,no,yes,no,cellular,nov,tue,82,2,999,1
A10482,52,services,divorced,basic.6y,no,yes,no,cellular,aug,tue,138,1,999,0
A10483,43,entrepreneur,divorced,professional.course,no,no,yes,cellular,jul,fri,94,2,999,0
A10484,52,technician,divorced,basic.9y,no,yes,yes,telephone,may,mon,257,1,999,0
A10485,54,retired,married,basic.9y,unknown,no,no,telephone,may,fri,370,2,999,0
A10486,35,blue-collar,married,basic.9y,no,yes,no,cellular,jul,thu,55,14,999,0
A10487,30,blue-collar,married,basic.9y,no,yes,yes,telephone,may,fri,117,1,999,0
A10488,28,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,933,4,999,0
A10489,31,technician,single,university.degree,no,yes,no,cellular,nov,mon,984,1,999,0
A10490,37,services,divorced,high.school,unknown,yes,yes,cellular,apr,mon,92,1,999,1
A10491,55,blue-collar,married,basic.4y,no,yes,no,cellular,aug,mon,149,1,999,0
A10492,31,technician,single,university.degree,no,no,no,telephone,jun,tue,91,2,999,0
A10493,43,blue-collar,single,basic.4y,no,yes,no,telephone,may,tue,200,2,999,1
A10494,54,technician,married,professional.course,unknown,no,no,cellular,aug,tue,87,1,999,0
A10495,43,unemployed,married,basic.9y,unknown,yes,no,telephone,jun,tue,200,4,999,0
A10496,33,admin.,married,university.degree,no,yes,no,telephone,may,wed,623,1,999,0
A10497,45,admin.,married,university.degree,no,unknown,unknown,cellular,sep,tue,55,6,999,1
A10498,29,services,divorced,high.school,no,yes,no,telephone,may,tue,157,1,999,0
A10499,30,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,252,2,999,0
A10500,39,admin.,married,university.degree,no,yes,yes,telephone,may,mon,192,1,999,0
A10501,31,admin.,married,university.degree,no,yes,no,telephone,jul,mon,118,2,999,0
A10502,40,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,wed,131,4,999,0
A10503,45,admin.,married,high.school,no,yes,no,telephone,jun,thu,650,2,999,0
A10504,46,technician,married,professional.course,no,yes,no,telephone,may,wed,144,2,999,0
A10505,51,technician,single,basic.9y,no,yes,no,telephone,nov,fri,218,3,999,0
A10506,27,services,single,high.school,unknown,no,no,telephone,may,fri,280,1,999,0
A10507,28,entrepreneur,married,basic.9y,no,no,no,telephone,may,mon,896,3,999,0
A10508,46,admin.,married,high.school,no,no,no,telephone,may,fri,515,2,999,0
A10509,28,admin.,single,university.degree,no,no,no,cellular,mar,thu,125,1,999,0
A10510,30,blue-collar,married,unknown,no,no,no,cellular,jul,wed,59,4,999,0
A10511,41,admin.,single,high.school,no,yes,no,cellular,aug,mon,606,1,6,1
A10512,34,admin.,single,high.school,no,no,no,cellular,jul,wed,346,1,999,1
A10513,39,blue-collar,married,basic.9y,no,yes,no,cellular,apr,wed,91,3,999,0
A10514,53,admin.,married,university.degree,no,yes,no,cellular,may,mon,202,3,999,1
A10515,44,self-employed,married,high.school,unknown,no,no,cellular,jul,fri,175,11,999,0
A10516,40,housemaid,single,university.degree,no,no,no,telephone,may,thu,71,2,999,0
A10517,30,admin.,single,university.degree,no,no,no,cellular,aug,thu,1336,4,999,0
A10518,28,unemployed,married,university.degree,no,yes,no,cellular,jul,thu,263,2,999,0
A10519,53,management,divorced,university.degree,no,no,no,cellular,sep,tue,404,2,3,2
A10520,27,unemployed,married,high.school,no,no,no,telephone,jun,tue,327,2,999,0
A10521,32,entrepreneur,divorced,high.school,no,yes,no,cellular,may,thu,103,2,999,0
A10522,45,technician,divorced,professional.course,no,no,no,cellular,aug,tue,706,3,999,0
A10523,52,admin.,married,university.degree,no,yes,no,telephone,apr,thu,327,2,999,1
A10524,58,services,divorced,high.school,unknown,yes,no,cellular,may,tue,237,4,999,2
A10525,51,blue-collar,divorced,unknown,unknown,no,no,telephone,jun,wed,220,1,999,0
A10526,39,housemaid,married,basic.4y,unknown,yes,no,telephone,aug,fri,158,4,999,0
A10527,30,student,single,unknown,no,no,yes,telephone,mar,tue,255,1,3,2
A10528,46,admin.,married,university.degree,no,yes,no,cellular,aug,mon,96,1,999,0
A10529,52,services,married,basic.6y,no,no,no,cellular,apr,mon,157,1,999,1
A10530,38,blue-collar,divorced,unknown,no,no,no,cellular,nov,tue,596,1,999,0
A10531,40,management,married,university.degree,no,yes,no,cellular,jun,mon,295,3,999,0
A10532,42,technician,married,professional.course,no,yes,no,cellular,aug,wed,685,2,999,0
A10533,51,unemployed,married,high.school,no,yes,yes,cellular,sep,fri,240,3,999,0
A10534,56,blue-collar,married,basic.4y,no,yes,yes,telephone,jun,thu,36,2,999,0
A10535,33,blue-collar,married,basic.4y,no,no,no,cellular,nov,wed,419,5,999,0
A10536,28,services,single,high.school,no,yes,no,cellular,apr,thu,322,2,999,0
A10537,88,retired,divorced,basic.4y,no,no,no,cellular,mar,wed,203,2,999,0
A10538,35,admin.,married,high.school,no,yes,yes,telephone,may,fri,196,3,999,0
A10539,38,technician,single,professional.course,no,no,no,telephone,may,wed,127,1,999,0
A10540,49,admin.,divorced,university.degree,no,yes,no,cellular,sep,fri,283,3,3,1
A10541,75,retired,married,basic.9y,no,no,no,telephone,sep,fri,543,9,999,1
A10542,32,admin.,married,professional.course,no,yes,no,cellular,oct,tue,435,1,999,0
A10543,30,services,married,basic.9y,no,no,no,cellular,jul,tue,70,2,999,0
A10544,44,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,358,2,999,0
A10545,37,blue-collar,married,professional.course,no,no,no,telephone,may,tue,318,1,999,0
A10546,47,technician,married,professional.course,no,yes,no,cellular,jul,thu,153,18,999,0
A10547,38,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,359,2,999,0
A10548,46,services,married,high.school,unknown,no,no,telephone,may,thu,79,2,999,0
A10549,39,management,single,university.degree,no,yes,no,telephone,jun,thu,160,6,999,0
A10550,55,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,116,5,999,0
A10551,48,services,married,high.school,no,yes,yes,cellular,jun,tue,217,3,999,0
A10552,53,services,married,high.school,unknown,yes,no,telephone,jun,thu,108,1,999,0
A10553,37,services,divorced,basic.9y,no,no,no,cellular,jul,wed,143,1,999,0
A10554,47,management,married,university.degree,no,yes,no,cellular,aug,mon,145,3,3,2
A10555,46,admin.,divorced,university.degree,unknown,no,no,telephone,may,tue,245,1,999,0
A10556,42,technician,married,professional.course,no,no,no,cellular,may,fri,1014,2,999,0
A10557,39,admin.,married,high.school,no,yes,no,cellular,apr,thu,487,3,999,0
A10558,48,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,244,2,999,0
A10559,40,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,thu,347,1,999,0
A10560,56,technician,married,basic.4y,no,no,no,cellular,oct,thu,257,1,6,1
A10561,37,admin.,married,university.degree,no,yes,no,cellular,nov,mon,386,2,999,0
A10562,34,admin.,married,university.degree,no,no,no,cellular,nov,fri,128,2,999,0
A10563,34,admin.,married,university.degree,no,no,no,cellular,may,fri,247,1,999,1
A10564,51,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,tue,82,6,999,0
A10565,29,admin.,single,high.school,no,yes,no,cellular,jul,wed,1272,1,999,0
A10566,45,blue-collar,married,basic.6y,no,yes,no,cellular,apr,mon,132,2,999,0
A10567,60,retired,married,high.school,no,no,no,cellular,sep,wed,1640,1,999,0
A10568,39,services,single,high.school,no,no,no,cellular,nov,thu,148,4,999,0
A10569,30,self-employed,married,basic.9y,no,no,no,telephone,may,tue,148,3,999,0
A10570,39,technician,single,high.school,unknown,yes,no,cellular,aug,mon,124,6,999,0
A10571,60,retired,married,basic.9y,unknown,yes,no,telephone,may,fri,32,3,999,0
A10572,48,unemployed,married,basic.6y,no,yes,no,cellular,jul,thu,267,1,999,0
A10573,51,technician,married,unknown,no,yes,no,telephone,jun,fri,17,3,999,0
A10574,49,blue-collar,single,basic.4y,no,yes,no,cellular,may,mon,251,1,999,0
A10575,52,management,married,university.degree,no,yes,yes,cellular,jul,mon,161,1,999,0
A10576,34,services,married,high.school,unknown,no,no,telephone,may,tue,1313,2,999,0
A10577,38,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,fri,1478,5,999,0
A10578,31,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,471,1,999,0
A10579,30,technician,single,university.degree,no,no,no,cellular,nov,thu,168,3,999,0
A10580,34,blue-collar,divorced,professional.course,no,no,yes,telephone,may,thu,291,2,999,0
A10581,35,blue-collar,married,high.school,no,no,no,telephone,jun,fri,107,1,999,0
A10582,34,services,single,professional.course,unknown,yes,no,telephone,jun,mon,40,1,999,0
A10583,50,entrepreneur,married,basic.9y,no,yes,no,telephone,jun,fri,82,2,999,0
A10584,43,admin.,married,high.school,no,yes,no,telephone,may,wed,121,2,999,1
A10585,27,blue-collar,married,basic.9y,no,no,yes,cellular,jul,thu,655,1,999,0
A10586,47,blue-collar,married,unknown,unknown,no,no,telephone,may,tue,1334,1,999,0
A10587,31,blue-collar,married,basic.6y,no,no,yes,telephone,jun,mon,154,2,999,0
A10588,56,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,fri,508,1,999,0
A10589,24,student,single,basic.9y,no,no,no,cellular,may,wed,133,1,999,0
A10590,48,admin.,married,high.school,no,yes,yes,telephone,jun,wed,105,1,999,0
A10591,45,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,thu,244,1,999,0
A10592,55,technician,married,professional.course,unknown,no,no,telephone,jun,thu,166,1,999,0
A10593,53,management,divorced,university.degree,no,no,no,cellular,apr,thu,198,2,999,0
A10594,34,technician,single,university.degree,no,no,yes,telephone,sep,fri,231,1,999,0
A10595,34,blue-collar,married,basic.9y,no,yes,yes,telephone,nov,thu,98,4,999,0
A10596,54,blue-collar,married,high.school,no,yes,yes,cellular,may,wed,184,1,999,0
A10597,34,services,married,professional.course,no,yes,no,cellular,may,mon,72,5,999,0
A10598,29,admin.,single,university.degree,no,no,no,cellular,may,tue,245,6,999,1
A10599,32,technician,married,high.school,no,yes,no,cellular,aug,tue,109,1,999,0
A10600,42,entrepreneur,married,professional.course,no,yes,no,telephone,jun,fri,291,5,999,0
A10601,32,technician,married,professional.course,no,no,no,cellular,apr,mon,322,2,999,1
A10602,53,admin.,married,university.degree,unknown,no,no,cellular,aug,tue,18,11,999,0
A10603,37,blue-collar,divorced,basic.4y,no,no,no,cellular,apr,fri,2053,2,999,0
A10604,45,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,103,2,999,0
A10605,58,retired,married,professional.course,no,no,no,cellular,nov,fri,127,1,999,1
A10606,49,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,tue,60,1,999,0
A10607,56,management,married,university.degree,unknown,yes,yes,cellular,may,fri,302,1,999,0
A10608,35,blue-collar,married,basic.6y,no,yes,no,cellular,jul,fri,145,2,999,0
A10609,31,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,157,1,999,0
A10610,50,technician,single,university.degree,no,yes,no,cellular,jul,tue,129,4,999,0
A10611,33,blue-collar,married,basic.6y,no,yes,yes,cellular,may,wed,686,2,999,0
A10612,54,entrepreneur,married,basic.4y,no,yes,no,cellular,nov,tue,150,2,999,1
A10613,37,services,single,professional.course,no,yes,no,cellular,may,fri,279,1,999,0
A10614,29,admin.,single,university.degree,no,no,no,cellular,apr,wed,479,1,999,1
A10615,34,technician,married,university.degree,no,yes,no,cellular,nov,wed,36,1,999,0
